,省份,城市,行政区,具体位置,数据来源,网址
516,广东省,深圳,宝安区,怀德公元,深圳卫健委,https://mp.weixin.qq.com/s/0l60ZqTHkZ0x9gIJJ_L1GQ
517,广东省,深圳,罗湖区,松园北街38号大院,深圳卫健委,https://mp.weixin.qq.com/s/0l60ZqTHkZ0x9gIJJ_L1GQ
518,广东省,珠海,香洲区,前山街道金地伊顿山,珠海发布,https://mp.weixin.qq.com/s?__biz=MzA4MjEzOTQ4Mw==&mid=2650628055&idx=1&sn=67079b69b434704c52c1be7a42f754b8&chksm=8783bfe3b0f436f58d5f7f9714645cc90eba7bea161d08383cb0897a3228ec8aeec61eb7c64f&mpshare=1&scene=1&srcid=&sharer_sharetime=1581135000671&sharer_sh
519,广东省,佛山,南海区,里水镇恒大御景半岛,佛山发布,https://mp.weixin.qq.com/s/DJ2wqPqYHw-jyUCs82g3rg
520,广东省,江门,鹤山市,鹤山沙坪街道保利花园,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
521,广东省,江门,鹤山市,沙坪中邦广场正哥饭店,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
522,广东省,江门,鹤山市,龙口镇凤阁楼饭店,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
523,广东省,江门,鹤山市,沙坪松源市场,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
524,广东省,江门,鹤山市,沙坪新华市场,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
525,广东省,江门,鹤山市,越塘望楼村166号沙坪伊品水果店,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
526,广东省,江门,鹤山市,大润发（鹤山店）,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
527,广东省,江门,鹤山市,沙坪新湖路中英街商行,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
528,广东省,江门,鹤山市,沙坪新湖路百果园水果店,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
529,广东省,江门,鹤山市,沙坪新华路宅梧兄弟鲜肉档,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
530,广东省,江门,鹤山市,中山桥95号-1南粒王,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
531,广东省,江门,鹤山市,越塘松元村粤鼎湖粮油销售部,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
532,广东省,江门,蓬江区,大西坑公园,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
533,广东省,江门,蓬江区,棠下镇建棠路达进豪庭,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
534,广东省,江门,蓬江区,棠下菜市场,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
535,广东省,江门,蓬江区,棠下大参林附近,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
536,广东省,江门,蓬江区,南鸿超市,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
537,广东省,江门,蓬江区,童装店（棠下医院旁）,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
538,广东省,江门,新会区,圭峰山风景名胜区,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html
539,广东省,深圳,南山区,西丽塘朗城,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
540,广东省,深圳,南山区,水木华庭,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
541,广东省,深圳,南山区,招商街道沿山路63号,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
542,广东省,深圳,福田区,新洲牌坊街雅庭精品酒店,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
543,广东省,深圳,龙岗区,全伟达工业园,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
544,广东省,深圳,龙岗区,杨美社区长坑三区,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
545,广东省,深圳,宝安区,金港华庭,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
546,广东省,深圳,罗湖区,海陇华苑,深圳卫健委,https://mp.weixin.qq.com/s/98eYE6zMZSBWQfNqJZbTJA
547,广东省,佛山,南海区,狮山镇兴贤村委会上北村,佛山发布,https://mp.weixin.qq.com/s/4-mv1FvXQTyf4TUV4S7R4Q
548,广东省,佛山,三水区,大塘镇开元路8号山龙纺织染厂宿舍,佛山发布,https://mp.weixin.qq.com/s/4-mv1FvXQTyf4TUV4S7R4Q
549,广东省,东莞,厚街镇,珊美社区兴隆路汉邦66,东莞市卫生健康局,https://mp.weixin.qq.com/s/jUNaWRR69mvaMgpcnAVvVA
550,广东省,东莞,厚街镇,珊美社区河田大道,东莞市卫生健康局,https://mp.weixin.qq.com/s/jUNaWRR69mvaMgpcnAVvVA
551,广东省,东莞,东城街道,温塘社区冚下新村,东莞市卫生健康局,https://mp.weixin.qq.com/s/jUNaWRR69mvaMgpcnAVvVA
552,广东省,东莞,虎门镇,则徐社区风华豪庭,东莞市卫生健康局,https://mp.weixin.qq.com/s/jUNaWRR69mvaMgpcnAVvVA
553,广东省,江门,江海区,礼乐街道祥华超市,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200208260502.html?layer=2&share=chat&isndappinstalled=0
554,广东省,江门,江海区,礼乐乐中市场,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200208260502.html?layer=2&share=chat&isndappinstalled=0
555,广东省,江门,江海区,礼乐街道乐陶苑,南方都市报 • 南都江门,https://m.mp.oeeee.com/a/BAAFRD000020200208260502.html?layer=2&share=chat&isndappinstalled=0
556,安徽省,阜阳,临泉县,滑集镇朱集行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
557,安徽省,阜阳,临泉县,土陂乡运河行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
558,安徽省,阜阳,临泉县,土陂乡陈胡行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
559,安徽省,阜阳,临泉县,高塘镇牛刘行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
560,安徽省,阜阳,临泉县,白庙镇油坊村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
561,安徽省,阜阳,临泉县,白庙镇姚集村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
562,安徽省,阜阳,临泉县,长官镇大田行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
563,安徽省,阜阳,临泉县,鲖城镇鲖阳居委会,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
564,安徽省,阜阳,临泉县,韦寨镇史寨行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
565,安徽省,阜阳,临泉县,迎仙镇农商行家属楼,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
566,安徽省,阜阳,临泉县,姜寨镇姜寨村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
567,安徽省,阜阳,临泉县,城关街道王关庙村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
568,安徽省,阜阳,临泉县,城南街道新城居委会,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
569,安徽省,阜阳,临泉县,城东街道老百货公司家属院,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
570,安徽省,阜阳,临泉县,城东街道文王社区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
571,安徽省,阜阳,临泉县,城东街道港口路天祥小区西,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
572,安徽省,阜阳,临泉县,城东街道姜子牙广场北,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
573,安徽省,阜阳,临泉县,宋集镇（铜锣湾服饰门面房二楼）,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
574,安徽省,阜阳,临泉县,宋集镇杨小街蒲庄大队,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
575,安徽省,阜阳,临泉县,滑集镇滑集村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
576,安徽省,阜阳,阜南县,柴集镇柴集村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
577,安徽省,阜阳,阜南县,赵集镇刘集村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
578,安徽省,阜阳,阜南县,王店孜乡刘郢王寨,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
579,安徽省,阜阳,阜南县,王店孜乡王寨村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
580,安徽省,阜阳,阜南县,王店孜乡高庄村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
581,安徽省,阜阳,阜南县,王店孜乡五岳村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
582,安徽省,阜阳,阜南县,王店孜乡周集村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
583,安徽省,阜阳,阜南县,王店孜乡刘郢村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
584,安徽省,阜阳,阜南县,王家坝镇和谐1队,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
585,安徽省,阜阳,阜南县,郜台乡刘店村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
586,安徽省,阜阳,阜南县,朱寨镇闵庄村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
587,安徽省,阜阳,阜南县,苗集镇桃园村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
588,安徽省,阜阳,阜南县,公桥乡孟寨村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
589,安徽省,阜阳,阜南县,县经开区中央豪景小区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
590,安徽省,阜阳,阜南县,御景城,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
591,安徽省,阜阳,阜南县,新村镇白营村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
592,安徽省,阜阳,阜南县,新村镇鑫东村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
593,安徽省,阜阳,阜南县,新村镇梁寨村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
594,安徽省,阜阳,阜南县,赵集镇刘大郢,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
595,安徽省,阜阳,颍州区,鼓楼街道办事处白衣桥社区临泉路老师范学院院内,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
596,安徽省,阜阳,颍州区,颍西街道办事处西湖社区西城御景小区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
597,安徽省,阜阳,颍州区,三合镇新宅村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
598,安徽省,阜阳,颍州区,文峰街道办事处奎星社区博物馆巷,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
599,安徽省,阜阳,颍州区,文峰街道办事处万达社区万达华府,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
600,安徽省,阜阳,颍州区,文峰街道办事处三里岗社区碧桂园,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
601,安徽省,阜阳,颍州区,鼓楼街道办事处双龙桥社区汇鑫小区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
602,安徽省,阜阳,颍上县,新集镇六联苏庄队,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
603,安徽省,阜阳,颍上县,建颍乡吴东村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
604,安徽省,阜阳,颍上县,半岗镇黄连沟村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
605,安徽省,阜阳,颍上县,夏桥镇夏桥社区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
606,安徽省,阜阳,颍东区,正午镇横山村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
607,安徽省,阜阳,颍东区,正午镇张庙村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
608,安徽省,阜阳,颍东区,东平社区和谐佳苑小区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
609,安徽省,阜阳,颍泉区,中市街道办事处四中家属院,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
610,安徽省,阜阳,颍泉区,周棚街道办事处周棚居委会,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
611,安徽省,阜阳,颍泉区,姜堂镇新柿行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
612,安徽省,阜阳,颍泉区,中市街道办事处中泰名城小区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
613,安徽省,阜阳,颍泉区,中市街道办事处海亮上府小区,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
614,安徽省,阜阳,太和县,原墙镇名利集,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
615,安徽省,阜阳,太和县,税镇镇孙楼行政村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
616,安徽省,阜阳,太和县,城关镇太和世家,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
617,安徽省,阜阳,太和县,马集乡聚鑫宾馆,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
618,安徽省,阜阳,界首市,邴集乡赵大行政村赵寨村,阜阳发布确诊病例小区分布情况（附名单）,http://www.ahwang.cn/anhui/20200205/1977251.html
619,安徽省,蚌埠,龙子湖区,解放街道东方之星,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
620,安徽省,蚌埠,龙子湖区,解放街道解放二路118号农行宿舍,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
621,安徽省,蚌埠,龙子湖区,解放街道金润名都小区,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
622,安徽省,蚌埠,龙子湖区,解放街道农资小区,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
623,安徽省,蚌埠,龙子湖区,解放街道御景翰苑,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
624,安徽省,蚌埠,龙子湖区,延安街道中铁都市家园,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
625,安徽省,蚌埠,龙子湖区,治淮街道延安小区,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
626,安徽省,蚌埠,龙子湖区,解放街道城市之光,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
627,安徽省,蚌埠,龙子湖区,东风街道0552大浴场,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
628,安徽省,蚌埠,龙子湖区,解放街道东方明珠,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
629,安徽省,蚌埠,禹会区,纬四街道淮畔人家,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
630,安徽省,蚌埠,禹会区,纬四街道金伟熙城官邸,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
631,安徽省,蚌埠,禹会区,张公山街道张公山七村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
632,安徽省,蚌埠,禹会区,长青乡涂山风景区上洪村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
633,安徽省,蚌埠,禹会区,马城镇孝仪街道,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
634,安徽省,蚌埠,禹会区,钓鱼台街道车苑小区,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
635,安徽省,蚌埠,禹会区,钓鱼台街道冠宜大厦,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
636,安徽省,蚌埠,禹会区,钓鱼台街道喜迎门小区3期,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
637,安徽省,蚌埠,蚌山区,宏业村街道泷湖湾,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
638,安徽省,蚌埠,蚌山区,黄庄街道米亚花园,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
639,安徽省,蚌埠,蚌山区,青年街道同乐园小区,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
640,安徽省,蚌埠,蚌山区,纬二路街道阳光水岸,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
641,安徽省,蚌埠,蚌山区,燕山乡陶山家园北苑,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
642,安徽省,蚌埠,蚌山区,万方新都会,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
643,安徽省,蚌埠,经开区,淮河社区行政事务管理中心阿卡碧水湾,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
644,安徽省,蚌埠,经开区,胜利街道万象幸福里,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
645,安徽省,蚌埠,经开区,淮河社区行政事务管理中心香堤荣府,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
646,安徽省,蚌埠,怀远县,兰桥镇梅郢刘圩组,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
647,安徽省,蚌埠,怀远县,兰桥镇兰桥村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
648,安徽省,蚌埠,怀远县,淝河镇仁河村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
649,安徽省,蚌埠,怀远县,淝河乡仁和村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
650,安徽省,蚌埠,怀远县,兰桥乡梅郢刘圩组,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
651,安徽省,蚌埠,怀远县,兰桥乡兰桥村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
652,安徽省,蚌埠,淮上区,小蚌埠镇荷花园小区,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
653,安徽省,蚌埠,五河县,城关镇城中嘉园,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
654,安徽省,蚌埠,五河县,新集镇回龙路,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
655,安徽省,蚌埠,五河县,朱顶镇小柳村,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
656,安徽省,蚌埠,固镇县,仲兴乡中陈村前陈组,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
657,安徽省,蚌埠,固镇县,新马桥镇高光村沟北组,重磅！蚌埠官方发布确诊病例详细小区分布情况,http://www.bbnews.cn/p/7411.html?spm=zm1143-001.0.0.1.NRj4TT
658,安徽省,亳州,利辛县,城关镇金龙国际新城,亳州发布,https://weibo.com/3442980450/IsUn2AqiS
659,安徽省,亳州,涡阳县,城关镇乐行家园,亳州发布,https://weibo.com/3442980450/IsUn2AqiS
660,安徽省,亳州,涡阳县,城关街道紫光大道与育英路交口向南,亳州发布,https://weibo.com/3442980450/IsUn2AqiS
661,安徽省,亳州,谯城区,华佗镇程屯村,亳州发布,https://weibo.com/3442980450/IsUn2AqiS
662,安徽省,亳州,蒙城县,庄周街道桂堰小区,亳州发布,https://weibo.com/3442980450/IsUn2AqiS
663,北京省,北京,朝阳区,来广营乡筑华年,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
664,北京省,北京,朝阳区,东坝乡恒大江湾,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
665,北京省,北京,朝阳区,慈云寺北里,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
666,北京省,北京,朝阳区,北苑路86号嘉铭园,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
667,北京省,北京,朝阳区,高碑店乡陶家湾,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
668,北京省,北京,海淀区,北太平庄街道新街口外大街15号院,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
669,北京省,北京,海淀区,紫竹院街道民族大学西路66号鑫德家园,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
670,北京省,北京,西城区,展览路街道南营房社区,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
671,北京省,北京,西城区,月坛街道复兴门外大街甲20号,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
672,北京省,北京,大兴区,黄村镇格林云墅,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
673,北京省,北京,大兴区,瀛海镇金茂悦北区5号院,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
674,北京省,北京,大兴区,观音寺街道双河南里,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
675,北京省,北京,石景山区,玉泉北里2区,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
676,北京省,北京,石景山区,八宝山街道鲁谷远洋山水,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
677,北京省,北京,石景山区,五里坨街道西街天翠阳光新城,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
678,北京省,北京,东城区,体育馆路街道驹章胡同,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
679,北京省,北京,怀柔区,庙城镇郑重庄村,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/3-vaX3qS-ETg624GmC-AmA
680,北京省,北京,朝阳区,亚运村街道安慧北里,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw
681,北京省,北京,朝阳区,奥运村街道林萃路10号院,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw
682,北京省,北京,朝阳区,来广营乡明天第一城,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw
683,北京省,北京,丰台区,丰台街道电报局街小区,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw
684,北京省,北京,丰台区,卢沟桥街道西府颐园,北京市疾病预防控制中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw
